date,item,origin,price,qty
2026-04-25,きゅうり,総計,335,197790
2026-04-25,きゅうり,群馬,342,46697
2026-04-25,きゅうり,茨城,277,14545
2026-04-27,きゅうり,千葉,304,41054
2026-04-27,きゅうり,埼玉,349,72592
2026-04-27,きゅうり,宮崎,379,46560
2026-04-27,きゅうり,総計,344,313443
2026-04-27,きゅうり,群馬,366,79899
2026-04-27,きゅうり,茨城,277,24182
2026-04-28,きゅうり,千葉,308,20901
2026-04-28,きゅうり,埼玉,356,49420
2026-04-28,きゅうり,宮崎,368,27454
2026-04-28,きゅうり,総計,348,187403
2026-04-28,きゅうり,群馬,364,44425
2026-04-28,きゅうり,茨城,278,12313
2026-04-30,きゅうり,千葉,306,42887
2026-04-30,きゅうり,埼玉,361,84463
2026-04-30,きゅうり,宮崎,427,45020
2026-04-30,きゅうり,総計,362,338293
2026-04-30,きゅうり,群馬,385,90722
2026-04-30,きゅうり,茨城,285,23784
2026-05-01,きゅうり,千葉,308,21773
2026-05-01,きゅうり,埼玉,373,44875
2026-05-01,きゅうり,宮崎,421,22305
2026-05-01,きゅうり,総計,362,184833
2026-05-01,きゅうり,群馬,378,51135
2026-05-01,きゅうり,茨城,286,12287
2026-05-02,きゅうり,千葉,320,18978
2026-05-02,きゅうり,埼玉,370,33904
2026-05-02,きゅうり,宮崎,422,27044
2026-05-02,きゅうり,総計,370,162031
2026-05-02,きゅうり,群馬,383,39754
2026-05-02,きゅうり,茨城,335,11989
2026-05-06,きゅうり,千葉,309,63489
2026-05-06,きゅうり,埼玉,365,158474
2026-05-06,きゅうり,宮城,362,34917
2026-05-06,きゅうり,宮崎,391,89488
2026-05-06,きゅうり,総計,363,584165
2026-05-06,きゅうり,群馬,388,145447
2026-05-07,きゅうり,千葉,311,19678
2026-05-07,きゅうり,埼玉,363,48066
2026-05-07,きゅうり,宮崎,393,40124
2026-05-07,きゅうり,栃木,317,11299
2026-05-07,きゅうり,総計,362,202805
2026-05-07,きゅうり,群馬,386,49256
2026-05-08,きゅうり,千葉,303,18296
2026-05-08,きゅうり,埼玉,355,47729
2026-05-08,きゅうり,宮崎,376,24010
2026-05-08,きゅうり,総計,354,181145
2026-05-08,きゅうり,群馬,380,45783
2026-05-08,きゅうり,茨城,284,10162
2026-05-09,きゅうり,千葉,309,20446
2026-05-09,きゅうり,埼玉,344,59961
2026-05-09,きゅうり,宮崎,390,27127
2026-05-09,きゅうり,総計,353,213618
2026-05-09,きゅうり,群馬,377,50845
2026-05-09,きゅうり,茨城,284,11874
2026-05-11,きゅうり,千葉,305,34902
2026-05-11,きゅうり,埼玉,342,92871
2026-05-11,きゅうり,宮城,337,25605
2026-05-11,きゅうり,宮崎,340,52404
2026-05-11,きゅうり,総計,337,361364
2026-05-11,きゅうり,群馬,362,90900
2026-05-12,きゅうり,千葉,312,20273
2026-05-12,きゅうり,埼玉,338,64562
2026-05-12,きゅうり,宮崎,328,28733
2026-05-12,きゅうり,総計,334,217779
2026-05-12,きゅうり,群馬,355,48808
2026-05-12,きゅうり,茨城,273,11134
2026-05-14,きゅうり,千葉,269,41143
2026-05-14,きゅうり,埼玉,310,115062
2026-05-14,きゅうり,宮城,309,31481
2026-05-14,きゅうり,宮崎,333,52575
2026-05-14,きゅうり,総計,311,427880
2026-05-14,きゅうり,群馬,332,107287
2026-05-15,きゅうり,千葉,271,21731
2026-05-15,きゅうり,埼玉,304,57168
2026-05-15,きゅうり,宮城,309,16836
2026-05-15,きゅうり,宮崎,321,25850
2026-05-15,きゅうり,総計,306,234410
2026-05-15,きゅうり,群馬,323,59639
2026-05-16,きゅうり,千葉,267,21826
2026-05-16,きゅうり,埼玉,302,56498
2026-05-16,きゅうり,宮城,300,18504
2026-05-16,きゅうり,宮崎,328,30508
2026-05-16,きゅうり,総計,304,235137
2026-05-16,きゅうり,群馬,324,51160
2026-05-18,きゅうり,千葉,255,37939
2026-05-18,きゅうり,埼玉,290,100040
2026-05-18,きゅうり,宮城,291,29560
2026-05-18,きゅうり,宮崎,312,44673
2026-05-18,きゅうり,総計,290,385364
2026-05-18,きゅうり,群馬,309,92842
2026-05-19,きゅうり,千葉,254,21392
2026-05-19,きゅうり,埼玉,283,63881
2026-05-19,きゅうり,宮城,295,15595
2026-05-19,きゅうり,宮崎,310,27336
2026-05-19,きゅうり,総計,289,238648
2026-05-19,きゅうり,群馬,307,51407
2026-05-21,きゅうり,千葉,246,49866
2026-05-21,きゅうり,埼玉,274,120459
2026-05-21,きゅうり,宮城,277,34081
2026-05-21,きゅうり,宮崎,309,47013
2026-05-21,きゅうり,総計,275,471731
2026-05-21,きゅうり,群馬,293,113168
2026-05-22,きゅうり,千葉,256,30313
2026-05-22,きゅうり,埼玉,268,63753
2026-05-22,きゅうり,宮城,277,19464
2026-05-22,きゅうり,宮崎,295,26331
2026-05-22,きゅうり,総計,269,267814
2026-05-22,きゅうり,群馬,282,60259
2026-05-23,きゅうり,千葉,226,24358
2026-05-23,きゅうり,埼玉,257,56381
2026-05-23,きゅうり,宮崎,291,31905
2026-05-23,きゅうり,総計,263,261085
2026-05-23,きゅうり,群馬,284,60107
2026-05-23,きゅうり,茨城,196,20882
2026-05-25,きゅうり,千葉,239,23207
2026-05-25,きゅうり,埼玉,264,69569
2026-05-25,きゅうり,宮崎,283,44344
2026-05-25,きゅうり,総計,264,301665
2026-05-25,きゅうり,群馬,284,71485
2026-05-25,きゅうり,茨城,189,21702
2026-05-26,きゅうり,千葉,238,14948
2026-05-26,きゅうり,埼玉,256,52530
2026-05-26,きゅうり,宮崎,275,24587
2026-05-26,きゅうり,福島,294,13573
2026-05-26,きゅうり,総計,265,200213
2026-05-26,きゅうり,群馬,288,41957
2026-05-28,きゅうり,千葉,225,30135
2026-05-28,きゅうり,埼玉,248,91988
2026-05-28,きゅうり,宮城,252,29111
2026-05-28,きゅうり,宮崎,278,40971
2026-05-28,きゅうり,総計,257,377900
2026-05-28,きゅうり,群馬,281,93741
2026-05-29,きゅうり,埼玉,250,56383
2026-05-29,きゅうり,宮城,252,17798
2026-05-29,きゅうり,宮崎,264,21844
2026-05-29,きゅうり,福島,282,17560
2026-05-29,きゅうり,総計,253,219014
2026-05-29,きゅうり,群馬,277,48081
2026-05-30,きゅうり,埼玉,248,57557
2026-05-30,きゅうり,宮城,245,19003
2026-05-30,きゅうり,宮崎,281,20296
2026-05-30,きゅうり,福島,286,22410
2026-05-30,きゅうり,総計,256,235474
2026-05-30,きゅうり,群馬,276,54338
2026-06-01,きゅうり,千葉,221,33015
2026-06-01,きゅうり,埼玉,253,92936
2026-06-01,きゅうり,宮城,248,33748
2026-06-01,きゅうり,福島,288,26625
2026-06-01,きゅうり,総計,255,364892
2026-06-01,きゅうり,群馬,278,99515
2026-06-02,きゅうり,千葉,218,16305
2026-06-02,きゅうり,埼玉,244,53361
2026-06-02,きゅうり,宮城,258,18768
2026-06-02,きゅうり,福島,284,24677
2026-06-02,きゅうり,総計,256,215789
2026-06-02,きゅうり,群馬,275,58512
2026-06-04,きゅうり,千葉,215,28922
2026-06-04,きゅうり,埼玉,250,74262
2026-06-04,きゅうり,宮城,247,31428
2026-06-04,きゅうり,福島,294,35268
2026-06-04,きゅうり,総計,254,331685
2026-06-04,きゅうり,群馬,270,91207
2026-06-05,きゅうり,千葉,235,11934
2026-06-05,きゅうり,埼玉,270,35419
2026-06-05,きゅうり,宮城,268,16151
2026-06-05,きゅうり,福島,307,16511
2026-06-05,きゅうり,総計,266,178300
2026-06-05,きゅうり,群馬,265,55334
2026-06-06,きゅうり,千葉,260,10188
2026-06-06,きゅうり,埼玉,285,35591
2026-06-06,きゅうり,宮崎,290,10429
2026-06-06,きゅうり,福島,342,21363
2026-06-06,きゅうり,総計,295,158549
2026-06-06,きゅうり,群馬,302,40205
2026-06-08,きゅうり,千葉,296,17128
2026-06-08,きゅうり,埼玉,332,66292
2026-06-08,きゅうり,宮城,316,27995
2026-06-08,きゅうり,福島,380,27729
2026-06-08,きゅうり,総計,332,269682
2026-06-08,きゅうり,群馬,342,67549
2026-06-09,きゅうり,佐賀,318,13700
2026-06-09,きゅうり,埼玉,345,44600
2026-06-09,きゅうり,宮城,356,14167
2026-06-09,きゅうり,福島,391,24179
2026-06-09,きゅうり,総計,347,185025
2026-06-09,きゅうり,群馬,372,43099
2026-06-11,きゅうり,千葉,308,22867
2026-06-11,きゅうり,埼玉,341,75408
2026-06-11,きゅうり,宮城,345,22576
2026-06-11,きゅうり,福島,386,37166
2026-06-11,きゅうり,総計,349,300016
2026-06-11,きゅうり,群馬,368,77645
2026-06-12,きゅうり,千葉,315,10617
2026-06-12,きゅうり,埼玉,349,39373
2026-06-12,きゅうり,宮城,366,11689
2026-06-12,きゅうり,福島,400,19730
2026-06-12,きゅうり,総計,353,151180
2026-06-12,きゅうり,群馬,368,39481
2026-06-13,きゅうり,千葉,312,11324
2026-06-13,きゅうり,埼玉,347,47230
2026-06-13,きゅうり,宮城,361,13844
2026-06-13,きゅうり,福島,398,28910
2026-06-13,きゅうり,総計,355,173564
2026-06-13,きゅうり,群馬,368,42376
2026-06-15,きゅうり,千葉,322,25028
2026-06-15,きゅうり,埼玉,358,76278
2026-06-15,きゅうり,宮城,353,30838
2026-06-15,きゅうり,福島,409,44628
2026-06-15,きゅうり,総計,362,311334
2026-06-15,きゅうり,群馬,374,81239
2026-06-16,きゅうり,千葉,327,13624
2026-06-16,きゅうり,埼玉,358,48947
2026-06-16,きゅうり,宮城,371,15856
2026-06-16,きゅうり,福島,416,31732
2026-06-16,きゅうり,総計,367,188864
2026-06-16,きゅうり,群馬,376,45575
2026-06-18,きゅうり,千葉,340,23079
2026-06-18,きゅうり,埼玉,362,80433
2026-06-18,きゅうり,宮城,369,34148
2026-06-18,きゅうり,福島,415,57473
2026-06-18,きゅうり,総計,372,326045
2026-06-18,きゅうり,群馬,385,75420
2026-06-19,きゅうり,千葉,334,16119
2026-06-19,きゅうり,埼玉,356,50403
2026-06-19,きゅうり,宮城,381,20142
2026-06-19,きゅうり,福島,412,37702
2026-06-19,きゅうり,総計,375,197383
2026-06-19,きゅうり,群馬,397,40060
2026-06-20,きゅうり,千葉,326,16045
2026-06-20,きゅうり,埼玉,361,52249
2026-06-20,きゅうり,宮城,375,22180
2026-06-20,きゅうり,福島,412,40530
2026-06-20,きゅうり,総計,370,219442
2026-06-20,きゅうり,群馬,388,46612
2026-06-22,きゅうり,千葉,326,26614
2026-06-22,きゅうり,埼玉,353,73792
2026-06-22,きゅうり,宮城,364,43163
2026-06-22,きゅうり,福島,406,68123
2026-06-22,きゅうり,総計,367,344893
2026-06-22,きゅうり,群馬,384,71505
2026-06-23,きゅうり,千葉,324,13058
2026-06-23,きゅうり,埼玉,361,40829
2026-06-23,きゅうり,宮城,381,14876
2026-06-23,きゅうり,福島,408,33996
2026-06-23,きゅうり,総計,370,162637
2026-06-23,きゅうり,群馬,385,29625
2026-06-25,きゅうり,千葉,332,21794
2026-06-25,きゅうり,埼玉,357,63822
2026-06-25,きゅうり,宮城,366,18527
2026-06-25,きゅうり,福島,408,46400
2026-06-25,きゅうり,総計,366,256746
2026-06-25,きゅうり,群馬,384,54499
2026-06-26,きゅうり,千葉,332,10261
2026-06-26,きゅうり,埼玉,356,33080
2026-06-26,きゅうり,宮城,385,10545
2026-06-26,きゅうり,福島,416,31708
2026-06-26,きゅうり,総計,374,138205
2026-06-26,きゅうり,群馬,382,27299
2026-06-27,きゅうり,千葉,321,11729
2026-06-27,きゅうり,埼玉,359,33920
2026-06-27,きゅうり,宮城,385,11851
2026-06-27,きゅうり,福島,416,35565
2026-06-27,きゅうり,総計,376,149230
2026-06-27,きゅうり,群馬,380,25202
2026-06-29,きゅうり,千葉,345,14586
2026-06-29,きゅうり,埼玉,376,47895
2026-06-29,きゅうり,宮城,373,21699
2026-06-29,きゅうり,福島,423,66226
2026-06-29,きゅうり,総計,389,240300
2026-06-29,きゅうり,群馬,381,36794
2026-06-30,きゅうり,北海道,446,10800
2026-06-30,きゅうり,埼玉,380,24156
2026-06-30,きゅうり,宮城,405,10910
2026-06-30,きゅうり,福島,428,43117
2026-06-30,きゅうり,総計,399,141001
2026-06-30,きゅうり,群馬,395,17716
2026-07-02,きゅうり,北海道,448,17760
2026-07-02,きゅうり,埼玉,379,50926
2026-07-02,きゅうり,宮城,391,21932
2026-07-02,きゅうり,福島,435,86972
2026-07-02,きゅうり,総計,400,280601
2026-07-02,きゅうり,群馬,393,38956
2026-07-03,きゅうり,埼玉,390,21214
2026-07-03,きゅうり,宮城,418,11225
2026-07-03,きゅうり,福島,442,50838
2026-07-03,きゅうり,秋田,399,9461
2026-07-03,きゅうり,総計,413,141127
2026-07-03,きゅうり,群馬,404,16576
2026-07-04,きゅうり,北海道,520,11195
2026-07-04,きゅうり,埼玉,403,19308
2026-07-04,きゅうり,宮城,462,9860
2026-07-04,きゅうり,福島,471,45998
2026-07-04,きゅうり,総計,438,137452
2026-07-04,きゅうり,群馬,415,16966
2026-07-06,きゅうり,埼玉,451,26381
2026-07-06,きゅうり,宮城,485,15025
2026-07-06,きゅうり,福島,505,89144
2026-07-06,きゅうり,秋田,438,13327
2026-07-06,きゅうり,総計,478,214453
2026-07-06,きゅうり,群馬,455,18259
2026-07-07,きゅうり,北海道,629,10975
2026-07-07,きゅうり,埼玉,440,15236
2026-07-07,きゅうり,福島,515,70286
2026-07-07,きゅうり,秋田,445,16459
2026-07-07,きゅうり,総計,494,164296
2026-07-07,きゅうり,群馬,487,10623
2026-07-09,きゅうり,千葉,430,19837
2026-07-09,きゅうり,埼玉,476,19517
2026-07-09,きゅうり,福島,512,117364
2026-07-09,きゅうり,秋田,438,29423
2026-07-09,きゅうり,総計,492,283109
2026-07-09,きゅうり,群馬,505,17467
2026-07-10,きゅうり,千葉,431,9659
2026-07-10,きゅうり,埼玉,478,9466
2026-07-10,きゅうり,福島,505,67841
2026-07-10,きゅうり,秋田,440,13574
2026-07-10,きゅうり,総計,487,151670
2026-07-10,きゅうり,群馬,508,9843
2026-07-11,きゅうり,千葉,424,14679
2026-07-11,きゅうり,埼玉,468,10333
2026-07-11,きゅうり,福島,502,72651
2026-07-11,きゅうり,秋田,450,19002
2026-07-11,きゅうり,総計,485,177482
2026-07-11,きゅうり,群馬,499,12361
2026-07-13,きゅうり,千葉,413,21239
2026-07-13,きゅうり,岩手,499,22992
2026-07-13,きゅうり,福島,485,151097
2026-07-13,きゅうり,秋田,423,37598
2026-07-13,きゅうり,総計,467,331399
2026-07-13,きゅうり,群馬,474,18064
2026-07-14,きゅうり,千葉,393,13127
2026-07-14,きゅうり,岩手,493,14089
2026-07-14,きゅうり,福島,475,86074
2026-07-14,きゅうり,秋田,424,19585
2026-07-14,きゅうり,総計,458,194700
2026-07-14,きゅうり,群馬,464,12336
2026-07-16,きゅうり,千葉,380,19684
2026-07-16,きゅうり,岩手,493,29956
2026-07-16,きゅうり,福島,463,133267
2026-07-16,きゅうり,秋田,409,35312
2026-07-16,きゅうり,総計,448,293858
2026-07-16,きゅうり,群馬,450,17425
2026-07-17,きゅうり,千葉,374,9415
2026-07-17,きゅうり,岩手,472,16994
2026-07-17,きゅうり,福島,460,81808
2026-07-17,きゅうり,秋田,409,19103
2026-07-17,きゅうり,総計,444,170137
2026-07-17,きゅうり,群馬,450,9606
2026-07-18,きゅうり,千葉,358,9239
2026-07-18,きゅうり,岩手,477,19749
2026-07-18,きゅうり,福島,456,92095
2026-07-18,きゅうり,秋田,405,18264
2026-07-18,きゅうり,総計,442,183142
2026-07-18,きゅうり,群馬,430,10459
2026-07-21,きゅうり,山形,452,29938
2026-07-21,きゅうり,岩手,443,68739
2026-07-21,きゅうり,福島,426,252675
2026-07-21,きゅうり,秋田,383,52991
2026-07-21,きゅうり,総計,418,483426
2026-07-23,きゅうり,山形,424,22154
2026-07-23,きゅうり,岩手,416,51398
2026-07-23,きゅうり,福島,396,181021
2026-07-23,きゅうり,秋田,371,40087
2026-07-23,きゅうり,総計,392,354524
2026-07-24,きゅうり,山形,423,12059
2026-07-24,きゅうり,岩手,422,27111
2026-07-24,きゅうり,福島,406,101262
2026-07-24,きゅうり,秋田,365,20051
2026-07-24,きゅうり,総計,398,191681
2026-07-25,きゅうり,山形,411,14108
2026-07-25,きゅうり,岩手,416,29926
2026-07-25,きゅうり,福島,401,105086
2026-07-25,きゅうり,秋田,367,21289
2026-07-25,きゅうり,総計,394,206613
2026-07-27,きゅうり,山形,430,16501
2026-07-27,きゅうり,岩手,425,54580
2026-07-27,きゅうり,福島,419,161748
2026-07-27,きゅうり,秋田,376,37899
2026-07-27,きゅうり,総計,408,323787
2026-07-28,きゅうり,山形,415,8642
2026-07-28,きゅうり,岩手,439,23038
2026-07-28,きゅうり,福島,429,76248
2026-07-28,きゅうり,秋田,396,16614
2026-07-28,きゅうり,総計,419,155530
2026-07-30,きゅうり,山形,456,11639
2026-07-30,きゅうり,岩手,471,38352
2026-07-30,きゅうり,福島,461,129767
2026-07-30,きゅうり,秋田,426,30521
2026-07-30,きゅうり,総計,452,258075
2026-07-31,きゅうり,千葉,411,5563
2026-07-31,きゅうり,山形,482,5545
2026-07-31,きゅうり,岩手,478,21065
2026-07-31,きゅうり,福島,482,72056
2026-07-31,きゅうり,秋田,437,17674
2026-07-31,きゅうり,総計,469,146453
2026-08-01,きゅうり,北海道,598,11500
2026-08-01,きゅうり,山形,479,8404
2026-08-01,きゅうり,岩手,500,25833
2026-08-01,きゅうり,福島,503,77817
2026-08-01,きゅうり,秋田,448,16107
2026-08-01,きゅうり,総計,491,175200
2026-08-03,きゅうり,千葉,448,13505
2026-08-03,きゅうり,岩手,528,44856
2026-08-03,きゅうり,福島,531,141041
2026-08-03,きゅうり,秋田,470,32722
2026-08-03,きゅうり,総計,516,278612
2026-08-04,きゅうり,北海道,761,6495
2026-08-04,きゅうり,千葉,453,6813
2026-08-04,きゅうり,岩手,534,18512
2026-08-04,きゅうり,福島,535,76394
2026-08-04,きゅうり,秋田,487,13315
2026-08-04,きゅうり,総計,541,150383
2026-08-06,きゅうり,北海道,627,18993
2026-08-06,きゅうり,岩手,553,35878
2026-08-06,きゅうり,福島,547,129735
2026-08-06,きゅうり,秋田,498,24056
2026-08-06,きゅうり,総計,545,259121
2026-08-07,きゅうり,山形,559,5686
2026-08-07,きゅうり,岩手,568,22411
2026-08-07,きゅうり,福島,554,80520
2026-08-07,きゅうり,秋田,501,16421
2026-08-07,きゅうり,総計,546,156180
2026-08-08,きゅうり,北海道,611,9458
2026-08-08,きゅうり,岩手,569,28655
2026-08-08,きゅうり,福島,560,99836
2026-08-08,きゅうり,秋田,493,19884
2026-08-08,きゅうり,総計,552,196297
2026-08-10,きゅうり,山形,586,18124
2026-08-10,きゅうり,岩手,570,68702
2026-08-10,きゅうり,福島,559,222146
2026-08-10,きゅうり,秋田,496,41827
2026-08-10,きゅうり,総計,551,417576
2026-08-12,きゅうり,岩手,537,68413
2026-08-12,きゅうり,福島,526,198203
2026-08-12,きゅうり,秋田,472,46118
2026-08-12,きゅうり,総計,529,388621
2026-08-13,きゅうり,岩手,533,32182
2026-08-13,きゅうり,福島,510,100630
2026-08-13,きゅうり,秋田,477,23394
2026-08-13,きゅうり,総計,513,200573
2026-08-13,きゅうり,青森,476,8649
2026-08-17,きゅうり,岩手,449,134808
2026-08-17,きゅうり,福島,453,340968
2026-08-17,きゅうり,秋田,403,106904
2026-08-17,きゅうり,総計,445,703909
2026-08-18,きゅうり,岩手,414,44077
2026-08-18,きゅうり,福島,423,102249
2026-08-18,きゅうり,秋田,370,29971
2026-08-18,きゅうり,総計,413,218140
2026-08-20,きゅうり,岩手,362,76964
2026-08-20,きゅうり,福島,383,173438
2026-08-20,きゅうり,秋田,328,57663
2026-08-20,きゅうり,総計,371,382546
2026-08-21,きゅうり,岩手,349,35676
2026-08-21,きゅうり,福島,372,91191
2026-08-21,きゅうり,秋田,318,26420
2026-08-21,きゅうり,総計,358,202364
2026-08-21,きゅうり,青森,312,11775
2026-08-22,きゅうり,岩手,364,39118
2026-08-22,きゅうり,福島,359,108692
2026-08-22,きゅうり,秋田,320,28498
2026-08-22,きゅうり,総計,356,234008
2026-08-22,きゅうり,青森,321,15869
2026-08-24,きゅうり,山形,376,22112
2026-08-24,きゅうり,岩手,323,78476
2026-08-24,きゅうり,福島,334,188072
2026-08-24,きゅうり,秋田,302,47519
2026-08-24,きゅうり,総計,329,395266
2026-08-25,きゅうり,宮城,340,11136
2026-08-25,きゅうり,岩手,307,41347
2026-08-25,きゅうり,福島,326,103960
2026-08-25,きゅうり,秋田,291,23239
2026-08-25,きゅうり,総計,318,223355
2026-08-27,きゅうり,宮城,311,23731
2026-08-27,きゅうり,山形,362,16393
2026-08-27,きゅうり,岩手,314,59632
2026-08-27,きゅうり,福島,314,181327
2026-08-27,きゅうり,秋田,303,38019
2026-08-27,きゅうり,総計,315,379839
2026-08-28,きゅうり,宮城,322,14201
2026-08-28,きゅうり,岩手,304,28360
2026-08-28,きゅうり,福島,314,102927
2026-08-28,きゅうり,秋田,319,20887
2026-08-28,きゅうり,総計,315,210361
2026-08-28,きゅうり,茨城,282,8921
2026-08-29,きゅうり,宮城,324,16274
2026-08-29,きゅうり,岩手,310,36554
2026-08-29,きゅうり,福島,330,101465
2026-08-29,きゅうり,秋田,319,18171
2026-08-29,きゅうり,総計,326,227298
2026-08-29,きゅうり,茨城,290,10448
